accelX, accelY, accelZ, magX, magY, magZ, pressure, altitude, timestamp
19.500000, -787.800049, 588.900024, -7.500000, 400.500000, -570.000000, 970.822021, 359.323090, 117422
31.200001, -787.800049, 585.000000, -7.500000, 400.500000, -570.000000, 970.822021, 359.323090, 117433
35.100002, -783.900024, 592.799988, -7.500000, 400.500000, -570.000000, 970.732910, 360.091309, 117444
23.400002, -787.800049, 592.799988, -7.500000, 400.500000, -570.000000, 970.732910, 360.091309, 117455
27.300001, -791.700012, 585.000000, -7.500000, 400.500000, -570.000000, 970.732910, 360.091309, 117466
23.400002, -803.400024, 588.900024, -7.500000, 400.500000, -570.000000, 970.732910, 360.091309, 117477
27.300001, -787.800049, 592.799988, -7.500000, 399.000000, -553.500000, 970.732910, 360.091309, 117488
42.900002, -799.500000, 592.799988, -7.500000, 399.000000, -553.500000, 970.732910, 360.091309, 117499
31.200001, -791.700012, 604.500000, -7.500000, 399.000000, -553.500000, 970.935547, 359.312164, 117510
35.100002, -787.800049, 585.000000, -7.500000, 399.000000, -553.500000, 970.935547, 359.312164, 117521
35.100002, -791.700012, 588.900024, -7.500000, 399.000000, -553.500000, 970.935547, 359.312164, 117532
35.100002, -783.900024, 592.799988, -7.500000, 399.000000, -553.500000, 970.935547, 359.312164, 117543
23.400002, -791.700012, 592.799988, -7.500000, 399.000000, -553.500000, 970.935547, 359.312164, 117554
39.000000, -791.700012, 585.000000, -7.500000, 399.000000, -553.500000, 970.829590, 359.823761, 117565
27.300001, -787.800049, 573.299988, -7.500000, 399.000000, -553.500000, 970.829590, 359.823761, 117576
19.500000, -780.000000, 588.900024, -16.500000, 402.000000, -571.500000, 970.829590, 359.823761, 117587
39.000000, -787.800049, 585.000000, -16.500000, 402.000000, -571.500000, 970.829590, 359.823761, 117598
39.000000, -795.600037, 600.600037, -16.500000, 402.000000, -571.500000, 970.811279, 359.632751, 117609
19.500000, -787.800049, 588.900024, -16.500000, 402.000000, -571.500000, 970.811279, 359.632751, 117620
27.300001, -799.500000, 585.000000, -16.500000, 402.000000, -571.500000, 970.811279, 359.632751, 117631
31.200001, -783.900024, 585.000000, -16.500000, 402.000000, -571.500000, 970.832764, 359.230957, 117642
35.100002, -795.600037, 581.100037, -16.500000, 402.000000, -571.500000, 970.832764, 359.230957, 117653
39.000000, -787.800049, 581.100037, -16.500000, 402.000000, -571.500000, 970.819824, 359.341827, 117664
35.100002, -791.700012, 585.000000, -16.500000, 402.000000, -571.500000, 970.819824, 359.341827, 117675
27.300001, -803.400024, 585.000000, -16.500000, 402.000000, -571.500000, 970.826172, 359.287170, 117686
19.500000, -807.300049, 585.000000, -9.000000, 402.000000, -568.500000, 970.826172, 359.287170, 117697
23.400002, -799.500000, 581.100037, -9.000000, 402.000000, -568.500000, 970.826172, 359.287170, 117708
31.200001, -787.800049, 596.700012, -9.000000, 402.000000, -568.500000, 970.826172, 359.287170, 117719
35.100002, -799.500000, 585.000000, -9.000000, 402.000000, -568.500000, 970.826172, 359.287170, 117730
23.400002, -803.400024, 592.799988, -9.000000, 402.000000, -568.500000, 970.826172, 359.287170, 117741
27.300001, -795.600037, 592.799988, -9.000000, 402.000000, -568.500000, 970.870605, 359.415741, 117752
27.300001, -795.600037, 592.799988, -9.000000, 402.000000, -568.500000, 970.870605, 359.415741, 117763
19.500000, -795.600037, 581.100037, -9.000000, 402.000000, -568.500000, 970.870605, 359.415741, 117774
27.300001, -795.600037, 581.100037, -12.000000, 399.000000, -567.000000, 970.870605, 359.415741, 117785
19.500000, -799.500000, 581.100037, -12.000000, 399.000000, -567.000000, 970.870605, 359.415741, 117796
31.200001, -780.000000, 581.100037, -12.000000, 399.000000, -567.000000, 970.828369, 359.397003, 117807
23.400002, -791.700012, 585.000000, -12.000000, 399.000000, -567.000000, 970.828369, 359.397003, 117818
31.200001, -795.600037, 573.299988, -12.000000, 399.000000, -567.000000, 970.828369, 359.397003, 117829
27.300001, -795.600037, 588.900024, -12.000000, 399.000000, -567.000000, 970.828369, 359.397003, 117840
39.000000, -803.400024, 573.299988, -12.000000, 399.000000, -567.000000, 970.767090, 358.719391, 117851
23.400002, -795.600037, 600.600037, -12.000000, 399.000000, -567.000000, 970.767090, 358.719391, 117862
23.400002, -799.500000, 588.900024, -12.000000, 399.000000, -567.000000, 970.909180, 358.571564, 117873
23.400002, -795.600037, 585.000000, 0.000000, 397.500000, -570.000000, 970.909180, 358.571564, 117884
39.000000, -787.800049, 585.000000, 0.000000, 397.500000, -570.000000, 970.909180, 358.571564, 117895
27.300001, -795.600037, 600.600037, 0.000000, 397.500000, -570.000000, 970.841064, 359.158630, 117906
31.200001, -803.400024, 588.900024, 0.000000, 397.500000, -570.000000, 970.841064, 359.158630, 117917
39.000000, -803.400024, 596.700012, 0.000000, 397.500000, -570.000000, 970.849609, 359.085236, 117928
27.300001, -795.600037, 588.900024, 0.000000, 397.500000, -570.000000, 970.849609, 359.085236, 117939
27.300001, -803.400024, 588.900024, 0.000000, 397.500000, -570.000000, 970.849609, 359.085236, 117950
31.200001, -795.600037, 600.600037, 0.000000, 397.500000, -570.000000, 970.849609, 359.085236, 117961
27.300001, -791.700012, 588.900024, -6.000000, 400.500000, -567.000000, 970.849609, 359.085236, 117972
27.300001, -791.700012, 592.799988, -6.000000, 400.500000, -567.000000, 970.849609, 359.085236, 117983
27.300001, -791.700012, 592.799988, -6.000000, 400.500000, -567.000000, 970.892090, 360.017395, 117994
35.100002, -795.600037, 596.700012, -6.000000, 400.500000, -567.000000, 970.892090, 360.017395, 118005
27.300001, -803.400024, 588.900024, -6.000000, 400.500000, -567.000000, 970.892090, 360.017395, 118016
31.200001, -799.500000, 596.700012, -6.000000, 400.500000, -567.000000, 970.892090, 360.017395, 118027
35.100002, -795.600037, 569.400024, -6.000000, 400.500000, -567.000000, 970.892090, 360.017395, 118038
35.100002, -776.100037, 577.200012, -6.000000, 400.500000, -567.000000, 970.828369, 358.809937, 118049
19.500000, -787.800049, 588.900024, -6.000000, 400.500000, -567.000000, 970.828369, 358.809937, 118060
27.300001, -780.000000, 585.000000, 1.500000, 394.500000, -573.000000, 970.828369, 358.809937, 118071
35.100002, -807.300049, 592.799988, 1.500000, 394.500000, -573.000000, 970.864746, 358.954620, 118082
27.300001, -787.800049, 577.200012, 1.500000, 394.500000, -573.000000, 970.864746, 358.954620, 118093
31.200001, -807.300049, 588.900024, 1.500000, 394.500000, -573.000000, 970.822021, 359.323090, 118104
35.100002, -780.000000, 600.600037, 1.500000, 394.500000, -573.000000, 970.822021, 359.323090, 118115
35.100002, -799.500000, 585.000000, 1.500000, 394.500000, -573.000000, 970.913330, 358.536194, 118126
31.200001, -783.900024, 585.000000, 1.500000, 394.500000, -573.000000, 970.913330, 358.536194, 118137
39.000000, -799.500000, 581.100037, 1.500000, 394.500000, -573.000000, 970.913330, 358.536194, 118148
23.400002, -791.700012, 585.000000, 1.500000, 394.500000, -573.000000, 970.811523, 359.413116, 118159
27.300001, -783.900024, 585.000000, 1.500000, 394.500000, -573.000000, 970.811523, 359.413116, 118170
46.800003, -803.400024, 596.700012, -10.500000, 396.000000, -562.500000, 970.811523, 359.413116, 118181
46.800003, -787.800049, 585.000000, -10.500000, 396.000000, -562.500000, 970.811523, 359.413116, 118192
35.100002, -791.700012, 585.000000, -10.500000, 396.000000, -562.500000, 970.811523, 359.413116, 118203
39.000000, -799.500000, 596.700012, -10.500000, 396.000000, -562.500000, 970.794434, 359.724884, 118214
35.100002, -791.700012, 604.500000, -10.500000, 396.000000, -562.500000, 970.794434, 359.724884, 118225
42.900002, -799.500000, 588.900024, -10.500000, 396.000000, -562.500000, 970.794434, 359.724884, 118236
31.200001, -791.700012, 600.600037, -10.500000, 396.000000, -562.500000, 970.794434, 359.724884, 118247
31.200001, -791.700012, 592.799988, -10.500000, 396.000000, -562.500000, 970.857910, 358.809937, 118258
27.300001, -795.600037, 588.900024, -6.000000, 396.000000, -567.000000, 970.857910, 358.809937, 118269
35.100002, -783.900024, 600.600037, -6.000000, 396.000000, -567.000000, 970.896484, 358.681396, 118280
27.300001, -776.100037, 588.900024, -6.000000, 396.000000, -567.000000, 970.896484, 358.681396, 118291
35.100002, -791.700012, 585.000000, -6.000000, 396.000000, -567.000000, 970.896484, 358.681396, 118302
39.000000, -791.700012, 592.799988, -6.000000, 396.000000, -567.000000, 970.820068, 359.339752, 118313
27.300001, -783.900024, 588.900024, -6.000000, 396.000000, -567.000000, 970.820068, 359.339752, 118324
27.300001, -795.600037, 588.900024, -6.000000, 396.000000, -567.000000, 970.902832, 358.626740, 118335
31.200001, -791.700012, 585.000000, -6.000000, 396.000000, -567.000000, 970.902832, 358.626740, 118346
31.200001, -787.800049, 588.900024, -6.000000, 396.000000, -567.000000, 970.902832, 358.626740, 118357
35.100002, -783.900024, 585.000000, -12.000000, 402.000000, -567.000000, 970.902832, 358.626740, 118368
27.300001, -803.400024, 577.200012, -12.000000, 402.000000, -567.000000, 970.902832, 358.626740, 118379
23.400002, -795.600037, 581.100037, -12.000000, 402.000000, -567.000000, 970.902832, 358.626740, 118390
27.300001, -803.400024, 581.100037, -12.000000, 402.000000, -567.000000, 970.864502, 358.410248, 118401
42.900002, -795.600037, 592.799988, -12.000000, 402.000000, -567.000000, 970.864502, 358.410248, 118412
35.100002, -787.800049, 573.299988, -12.000000, 402.000000, -567.000000, 970.864502, 358.410248, 118423
27.300001, -791.700012, 585.000000, -12.000000, 402.000000, -567.000000, 970.864502, 358.410248, 118434
35.100002, -791.700012, 577.200012, -12.000000, 402.000000, -567.000000, 970.864502, 358.410248, 118445
19.500000, -795.600037, 577.200012, -10.500000, 399.000000, -567.000000, 970.905762, 358.902039, 118456
23.400002, -783.900024, 581.100037, -10.500000, 399.000000, -567.000000, 970.905762, 358.902039, 118467
31.200001, -791.700012, 573.299988, -10.500000, 399.000000, -567.000000, 970.905762, 358.902039, 118478
31.200001, -803.400024, 600.600037, -10.500000, 399.000000, -567.000000, 970.905762, 358.902039, 118489
35.100002, -787.800049, 588.900024, -10.500000, 399.000000, -567.000000, 970.790283, 358.738098, 118500
27.300001, -799.500000, 592.799988, -10.500000, 399.000000, -567.000000, 970.790283, 358.738098, 118511
35.100002, -799.500000, 588.900024, -10.500000, 399.000000, -567.000000, 970.811523, 359.413116, 118522
39.000000, -783.900024, 592.799988, -10.500000, 399.000000, -567.000000, 970.811523, 359.413116, 118533
35.100002, -799.500000, 585.000000, -10.500000, 399.000000, -567.000000, 970.811523, 359.413116, 118544
23.400002, -791.700012, 577.200012, -10.500000, 399.000000, -567.000000, 970.777344, 359.708221, 118555
35.100002, -791.700012, 573.299988, 3.000000, 394.500000, -576.000000, 970.777344, 359.708221, 118566
31.200001, -780.000000, 569.400024, 3.000000, 394.500000, -576.000000, 970.839111, 359.175812, 118577
35.100002, -787.800049, 585.000000, 3.000000, 394.500000, -576.000000, 970.839111, 359.175812, 118588
27.300001, -780.000000, 588.900024, 3.000000, 394.500000, -576.000000, 970.839111, 359.175812, 118599
35.100002, -803.400024, 588.900024, 3.000000, 394.500000, -576.000000, 970.839111, 359.175812, 118610
27.300001, -791.700012, 585.000000, 3.000000, 394.500000, -576.000000, 970.839111, 359.175812, 118621
39.000000, -795.600037, 600.600037, 3.000000, 394.500000, -576.000000, 970.839111, 359.175812, 118632
15.600000, -787.800049, 592.799988, 3.000000, 394.500000, -576.000000, 970.820313, 359.434998, 118643
23.400002, -795.600037, 585.000000, -9.000000, 399.000000, -565.500000, 970.820313, 359.434998, 118654
15.600000, -799.500000, 581.100037, -9.000000, 399.000000, -565.500000, 970.820313, 359.434998, 118665
27.300001, -799.500000, 581.100037, -9.000000, 399.000000, -565.500000, 970.820313, 359.434998, 118676
15.600000, -795.600037, 581.100037, -9.000000, 399.000000, -565.500000, 970.820313, 359.434998, 118687
27.300001, -787.800049, 581.100037, -9.000000, 399.000000, -565.500000, 970.785645, 359.249695, 118698
27.300001, -791.700012, 581.100037, -9.000000, 399.000000, -565.500000, 970.785645, 359.249695, 118709
31.200001, -795.600037, 588.900024, -9.000000, 399.000000, -565.500000, 970.785645, 359.249695, 118720
39.000000, -783.900024, 585.000000, -9.000000, 399.000000, -565.500000, 970.785645, 359.249695, 118731
23.400002, -807.300049, 585.000000, -9.000000, 399.000000, -565.500000, 970.785645, 359.249695, 118742
23.400002, -795.600037, 592.799988, -9.000000, 399.000000, -564.000000, 970.662598, 359.270508, 118753
23.400002, -799.500000, 588.900024, -9.000000, 399.000000, -564.000000, 970.662598, 359.270508, 118764
35.100002, -799.500000, 596.700012, -9.000000, 399.000000, -564.000000, 970.662598, 359.270508, 118775
31.200001, -791.700012, 585.000000, -9.000000, 399.000000, -564.000000, 970.662598, 359.270508, 118786
31.200001, -795.600037, 596.700012, -9.000000, 399.000000, -564.000000, 970.847412, 359.103973, 118797
27.300001, -795.600037, 585.000000, -9.000000, 399.000000, -564.000000, 970.847412, 359.103973, 118808
23.400002, -791.700012, 592.799988, -9.000000, 399.000000, -564.000000, 970.847412, 359.103973, 118819
27.300001, -791.700012, 588.900024, -9.000000, 399.000000, -564.000000, 970.792236, 359.579681, 118830
31.200001, -795.600037, 592.799988, -9.000000, 399.000000, -564.000000, 970.792236, 359.579681, 118841
31.200001, -791.700012, 588.900024, 1.500000, 403.500000, -565.500000, 970.893799, 358.704285, 118852
19.500000, -780.000000, 585.000000, 1.500000, 403.500000, -565.500000, 970.893799, 358.704285, 118863
27.300001, -787.800049, 592.799988, 1.500000, 403.500000, -565.500000, 970.872559, 358.887482, 118874
35.100002, -791.700012, 588.900024, 1.500000, 403.500000, -565.500000, 970.872559, 358.887482, 118885
27.300001, -787.800049, 585.000000, 1.500000, 403.500000, -565.500000, 970.872559, 358.887482, 118896
23.400002, -783.900024, 588.900024, 1.500000, 403.500000, -565.500000, 970.872559, 358.887482, 118907
27.300001, -787.800049, 577.200012, 1.500000, 403.500000, -565.500000, 970.872559, 358.887482, 118918
23.400002, -799.500000, 581.100037, 1.500000, 403.500000, -565.500000, 970.872559, 358.887482, 118929
27.300001, -787.800049, 581.100037, 1.500000, 403.500000, -565.500000, 970.840576, 359.509918, 118940
27.300001, -803.400024, 592.799988, -12.000000, 400.500000, -565.500000, 970.840576, 359.509918, 118951
23.400002, -807.300049, 588.900024, -12.000000, 400.500000, -565.500000, 970.840576, 359.509918, 118962
31.200001, -799.500000, 588.900024, -12.000000, 400.500000, -565.500000, 970.840576, 359.509918, 118973
31.200001, -783.900024, 577.200012, -12.000000, 400.500000, -565.500000, 970.840576, 359.509918, 118984
23.400002, -783.900024, 585.000000, -12.000000, 400.500000, -565.500000, 970.868652, 359.672302, 118995
35.100002, -791.700012, 585.000000, -12.000000, 400.500000, -565.500000, 970.868652, 359.672302, 119006
27.300001, -795.600037, 588.900024, -12.000000, 400.500000, -565.500000, 970.868652, 359.672302, 119017
31.200001, -803.400024, 585.000000, -12.000000, 400.500000, -565.500000, 970.868652, 359.672302, 119028
23.400002, -795.600037, 588.900024, -12.000000, 400.500000, -565.500000, 970.868652, 359.672302, 119039
35.100002, -795.600037, 577.200012, -7.500000, 391.500000, -567.000000, 970.925781, 360.128784, 119050
27.300001, -803.400024, 577.200012, -7.500000, 391.500000, -567.000000, 970.925781, 360.128784, 119061
35.100002, -791.700012, 588.900024, -7.500000, 391.500000, -567.000000, 970.925781, 360.128784, 119072
35.100002, -791.700012, 577.200012, -7.500000, 391.500000, -567.000000, 970.925781, 360.128784, 119083
19.500000, -795.600037, 592.799988, -7.500000, 391.500000, -567.000000, 970.925781, 360.128784, 119094
23.400002, -795.600037, 581.100037, -7.500000, 391.500000, -567.000000, 970.876709, 358.851563, 119105
31.200001, -799.500000, 585.000000, -7.500000, 391.500000, -567.000000, 970.876709, 358.851563, 119116
42.900002, -791.700012, 585.000000, -7.500000, 391.500000, -567.000000, 970.906494, 358.595520, 119127
35.100002, -795.600037, 581.100037, -7.500000, 391.500000, -567.000000, 970.906494, 358.595520, 119138
19.500000, -787.800049, 588.900024, -3.000000, 394.500000, -571.500000, 970.906494, 358.595520, 119149
15.600000, -791.700012, 585.000000, -3.000000, 394.500000, -571.500000, 970.881104, 358.814087, 119160
23.400002, -795.600037, 588.900024, -3.000000, 394.500000, -571.500000, 970.881104, 358.814087, 119171
27.300001, -799.500000, 585.000000, -3.000000, 394.500000, -571.500000, 970.798584, 359.525024, 119182
19.500000, -799.500000, 588.900024, -3.000000, 394.500000, -571.500000, 970.798584, 359.525024, 119193
23.400002, -799.500000, 588.900024, -3.000000, 394.500000, -571.500000, 970.798584, 359.525024, 119204
19.500000, -791.700012, 585.000000, -3.000000, 394.500000, -571.500000, 970.798584, 359.525024, 119215
31.200001, -795.600037, 592.799988, -3.000000, 394.500000, -571.500000, 970.798584, 359.525024, 119226
27.300001, -799.500000, 600.600037, -1.500000, 394.500000, -571.500000, 970.798584, 359.525024, 119237
27.300001, -791.700012, 581.100037, -1.500000, 394.500000, -571.500000, 970.821533, 358.576263, 119248
27.300001, -783.900024, 573.299988, -1.500000, 394.500000, -571.500000, 970.821533, 358.576263, 119259
35.100002, -795.600037, 573.299988, -1.500000, 394.500000, -571.500000, 970.821533, 358.576263, 119270
35.100002, -795.600037, 596.700012, -1.500000, 394.500000, -571.500000, 970.821533, 358.576263, 119281
15.600000, -791.700012, 592.799988, -1.500000, 394.500000, -571.500000, 970.821533, 358.576263, 119292
31.200001, -795.600037, 604.500000, -1.500000, 394.500000, -571.500000, 970.874756, 359.937775, 119303
35.100002, -791.700012, 585.000000, -1.500000, 394.500000, -571.500000, 970.874756, 359.937775, 119314
27.300001, -787.800049, 581.100037, -1.500000, 394.500000, -571.500000, 970.902588, 358.628815, 119325
19.500000, -811.200012, 577.200012, -1.500000, 394.500000, -571.500000, 970.902588, 358.628815, 119336
27.300001, -787.800049, 592.799988, -7.500000, 396.000000, -562.500000, 970.902588, 358.628815, 119347
27.300001, -799.500000, 581.100037, -7.500000, 396.000000, -562.500000, 970.838623, 359.180481, 119358
31.200001, -791.700012, 585.000000, -7.500000, 396.000000, -562.500000, 970.838623, 359.180481, 119369
39.000000, -799.500000, 600.600037, -7.500000, 396.000000, -562.500000, 970.864258, 358.959290, 119380
31.200001, -795.600037, 588.900024, -7.500000, 396.000000, -562.500000, 970.864258, 358.959290, 119391
35.100002, -795.600037, 588.900024, -7.500000, 396.000000, -562.500000, 970.864258, 358.959290, 119402
19.500000, -795.600037, 596.700012, -7.500000, 396.000000, -562.500000, 970.841064, 359.158630, 119413
31.200001, -791.700012, 600.600037, -7.500000, 396.000000, -562.500000, 970.841064, 359.158630, 119424
31.200001, -795.600037, 573.299988, -9.000000, 403.500000, -567.000000, 970.841064, 359.158630, 119435
31.200001, -787.800049, 581.100037, -9.000000, 403.500000, -567.000000, 970.841064, 359.158630, 119446
27.300001, -791.700012, 592.799988, -9.000000, 403.500000, -567.000000, 970.841064, 359.158630, 119457
23.400002, -787.800049, 585.000000, -9.000000, 403.500000, -567.000000, 970.806885, 358.576263, 119468
31.200001, -795.600037, 585.000000, -9.000000, 403.500000, -567.000000, 970.806885, 358.576263, 119479
31.200001, -799.500000, 592.799988, -9.000000, 403.500000, -567.000000, 970.806885, 358.576263, 119490
39.000000, -791.700012, 592.799988, -9.000000, 403.500000, -567.000000, 970.806885, 358.576263, 119501
23.400002, -791.700012, 592.799988, -9.000000, 403.500000, -567.000000, 970.892822, 359.251770, 119512
27.300001, -799.500000, 596.700012, -9.000000, 403.500000, -567.000000, 970.892822, 359.251770, 119523
35.100002, -791.700012, 592.799988, -6.000000, 402.000000, -562.500000, 970.777344, 359.708221, 119534
39.000000, -791.700012, 588.900024, -6.000000, 402.000000, -562.500000, 970.777344, 359.708221, 119545
27.300001, -783.900024, 581.100037, -6.000000, 402.000000, -562.500000, 970.777344, 359.708221, 119556
27.300001, -795.600037, 585.000000, -6.000000, 402.000000, -562.500000, 970.851563, 359.068573, 119567
27.300001, -799.500000, 592.799988, -6.000000, 402.000000, -562.500000, 970.851563, 359.068573, 119578
27.300001, -799.500000, 588.900024, -6.000000, 402.000000, -562.500000, 970.741211, 360.018951, 119589
42.900002, -807.300049, 577.200012, -6.000000, 402.000000, -562.500000, 970.741211, 360.018951, 119600
39.000000, -795.600037, 588.900024, -6.000000, 402.000000, -562.500000, 970.741211, 360.018951, 119611
23.400002, -795.600037, 588.900024, -6.000000, 402.000000, -562.500000, 970.741211, 360.018951, 119622
27.300001, -803.400024, 573.299988, 0.000000, 403.500000, -562.500000, 970.741211, 360.018951, 119633
35.100002, -787.800049, 581.100037, 0.000000, 403.500000, -562.500000, 970.741211, 360.018951, 119644
23.400002, -791.700012, 581.100037, 0.000000, 403.500000, -562.500000, 970.823975, 359.068573, 119655
27.300001, -787.800049, 596.700012, 0.000000, 403.500000, -562.500000, 970.823975, 359.068573, 119666
23.400002, -787.800049, 581.100037, 0.000000, 403.500000, -562.500000, 970.823975, 359.068573, 119677
23.400002, -787.800049, 592.799988, 0.000000, 403.500000, -562.500000, 970.823975, 359.068573, 119688
31.200001, -787.800049, 585.000000, 0.000000, 403.500000, -562.500000, 970.823975, 359.068573, 119699
42.900002, -795.600037, 588.900024, 0.000000, 403.500000, -562.500000, 970.761963, 359.272614, 119710
39.000000, -795.600037, 569.400024, -6.000000, 394.500000, -565.500000, 970.761963, 359.272614, 119721
39.000000, -803.400024, 581.100037, -6.000000, 394.500000, -565.500000, 970.761963, 359.272614, 119732
23.400002, -791.700012, 604.500000, -6.000000, 394.500000, -565.500000, 970.761963, 359.272614, 119743
39.000000, -787.800049, 588.900024, -6.000000, 394.500000, -565.500000, 970.766357, 359.802948, 119754
27.300001, -803.400024, 581.100037, -6.000000, 394.500000, -565.500000, 970.766357, 359.802948, 119765
46.800003, -787.800049, 569.400024, -6.000000, 394.500000, -565.500000, 970.753662, 359.912262, 119776
19.500000, -787.800049, 585.000000, -6.000000, 394.500000, -565.500000, 970.753662, 359.912262, 119787
39.000000, -799.500000, 588.900024, -6.000000, 394.500000, -565.500000, 970.753662, 359.912262, 119798
27.300001, -791.700012, 585.000000, -6.000000, 394.500000, -565.500000, 970.764160, 359.821686, 119809
31.200001, -780.000000, 585.000000, -6.000000, 394.500000, -565.500000, 970.764160, 359.821686, 119820
31.200001, -787.800049, 592.799988, -3.000000, 403.500000, -562.500000, 970.851318, 359.070679, 119831
23.400002, -780.000000, 588.900024, -3.000000, 403.500000, -562.500000, 970.851318, 359.070679, 119842
27.300001, -783.900024, 585.000000, -3.000000, 403.500000, -562.500000, 970.851318, 359.070679, 119853
35.100002, -799.500000, 585.000000, -3.000000, 403.500000, -562.500000, 970.851318, 359.070679, 119864
35.100002, -795.600037, 585.000000, -3.000000, 403.500000, -562.500000, 970.851318, 359.070679, 119875
39.000000, -795.600037, 573.299988, -3.000000, 403.500000, -562.500000, 970.936035, 359.567169, 119886
39.000000, -791.700012, 588.900024, -3.000000, 403.500000, -562.500000, 970.936035, 359.567169, 119897
23.400002, -787.800049, 588.900024, -3.000000, 403.500000, -562.500000, 970.936035, 359.567169, 119908
39.000000, -795.600037, 581.100037, -10.500000, 391.500000, -568.500000, 970.936035, 359.567169, 119919
27.300001, -807.300049, 581.100037, -10.500000, 391.500000, -568.500000, 970.936035, 359.567169, 119930
27.300001, -799.500000, 588.900024, -10.500000, 391.500000, -568.500000, 970.936035, 359.567169, 119941
27.300001, -799.500000, 596.700012, -10.500000, 391.500000, -568.500000, 970.734375, 359.436554, 119952
27.300001, -783.900024, 585.000000, -10.500000, 391.500000, -568.500000, 970.734375, 359.436554, 119963
23.400002, -807.300049, 588.900024, -10.500000, 391.500000, -568.500000, 970.734375, 359.436554, 119974
27.300001, -803.400024, 573.299988, -10.500000, 391.500000, -568.500000, 970.734375, 359.436554, 119985
27.300001, -783.900024, 581.100037, -10.500000, 391.500000, -568.500000, 970.734375, 359.436554, 119996
27.300001, -791.700012, 577.200012, -10.500000, 391.500000, -568.500000, 970.893311, 358.963470, 120007
39.000000, -791.700012, 596.700012, -6.000000, 394.500000, -570.000000, 970.893311, 358.963470, 120018
31.200001, -799.500000, 577.200012, -6.000000, 394.500000, -570.000000, 970.893311, 358.963470, 120029
23.400002, -791.700012, 577.200012, -6.000000, 394.500000, -570.000000, 970.893311, 358.963470, 120040
35.100002, -795.600037, 573.299988, -6.000000, 394.500000, -570.000000, 970.799805, 359.514099, 120051
27.300001, -795.600037, 592.799988, -6.000000, 394.500000, -570.000000, 970.799805, 359.514099, 120062
39.000000, -799.500000, 592.799988, -6.000000, 394.500000, -570.000000, 970.799805, 359.514099, 120073
27.300001, -787.800049, 592.799988, -6.000000, 394.500000, -570.000000, 970.940186, 358.305115, 120084
19.500000, -799.500000, 585.000000, -6.000000, 394.500000, -570.000000, 970.940186, 358.305115, 120095
23.400002, -795.600037, 588.900024, -6.000000, 394.500000, -570.000000, 970.935791, 358.342590, 120106
39.000000, -783.900024, 581.100037, -15.000000, 399.000000, -565.500000, 970.935791, 358.342590, 120117
31.200001, -791.700012, 585.000000, -15.000000, 399.000000, -565.500000, 970.825439, 359.293427, 120128
35.100002, -799.500000, 588.900024, -15.000000, 399.000000, -565.500000, 970.825439, 359.293427, 120139
31.200001, -791.700012, 581.100037, -15.000000, 399.000000, -565.500000, 970.825439, 359.293427, 120150
15.600000, -787.800049, 585.000000, -15.000000, 399.000000, -565.500000, 970.825439, 359.293427, 120161
23.400002, -795.600037, 585.000000, -15.000000, 399.000000, -565.500000, 970.825439, 359.293427, 120172
31.200001, -783.900024, 577.200012, -15.000000, 399.000000, -565.500000, 970.825439, 359.293427, 120183
27.300001, -795.600037, 585.000000, -15.000000, 399.000000, -565.500000, 970.802002, 358.546600, 120194
27.300001, -799.500000, 585.000000, -10.500000, 391.500000, -561.000000, 970.802002, 358.546600, 120205
39.000000, -787.800049, 600.600037, -10.500000, 391.500000, -561.000000, 970.802002, 358.546600, 120216
31.200001, -791.700012, 585.000000, -10.500000, 391.500000, -561.000000, 970.802002, 358.546600, 120227
15.600000, -795.600037, 577.200012, -10.500000, 391.500000, -561.000000, 970.802002, 358.546600, 120238
27.300001, -795.600037, 600.600037, -10.500000, 391.500000, -561.000000, 970.857178, 358.820343, 120249
35.100002, -787.800049, 577.200012, -10.500000, 391.500000, -561.000000, 970.857178, 358.820343, 120260
23.400002, -791.700012, 581.100037, -10.500000, 391.500000, -561.000000, 970.857178, 358.820343, 120271
31.200001, -795.600037, 581.100037, -10.500000, 391.500000, -561.000000, 970.848389, 359.096161, 120282
19.500000, -791.700012, 573.299988, -10.500000, 391.500000, -561.000000, 970.848389, 359.096161, 120293
31.200001, -799.500000, 581.100037, -10.500000, 391.500000, -561.000000, 970.909912, 358.565857, 120304
23.400002, -803.400024, 604.500000, -3.000000, 394.500000, -562.500000, 970.909912, 358.565857, 120315
27.300001, -787.800049, 585.000000, -3.000000, 394.500000, -562.500000, 970.914307, 358.527863, 120326
27.300001, -799.500000, 581.100037, -3.000000, 394.500000, -562.500000, 970.914307, 358.527863, 120337
35.100002, -803.400024, 585.000000, -3.000000, 394.500000, -562.500000, 970.914307, 358.527863, 120348
15.600000, -795.600037, 588.900024, -3.000000, 394.500000, -562.500000, 970.863037, 358.969696, 120359
31.200001, -807.300049, 592.799988, -3.000000, 394.500000, -562.500000, 970.863037, 358.969696, 120370
31.200001, -791.700012, 585.000000, -3.000000, 394.500000, -562.500000, 970.863037, 358.969696, 120381
31.200001, -791.700012, 592.799988, -3.000000, 394.500000, -562.500000, 970.863037, 358.969696, 120392
23.400002, -795.600037, 600.600037, -4.500000, 394.500000, -568.500000, 970.863037, 358.969696, 120403
27.300001, -807.300049, 573.299988, -4.500000, 394.500000, -568.500000, 970.780518, 359.535950, 120414
